Date,ZMK,ZAR,GBP,ZWL
2025-05-12,26.3,18.2305,1.32795,67089.74528032
2025-05-09,26.525,18.2544,1.3224,67066.00740042
2025-05-08,26.725,18.24935,1.3314,67050.01556554
2025-05-07,27.0,18.23025,1.33535,67042.51939294
2025-05-06,27.675,18.2603,1.32965,67033.77385824
2025-05-05,27.755,18.386,1.32955,67017.78202335999
2025-05-02,28.1575,18.45685,1.3316,67014.03393706
2025-04-30,27.975,18.53415,1.33925,67005.28840236
2025-04-29,27.925,18.5521,1.34,66994.5438883
2025-04-28,27.925,18.6765,1.3326,66989.5464399
2025-04-25,28.025,18.8485,1.32895,66975.30371196
2025-04-24,28.225,18.63855,1.3274,67038.02168938001
2025-04-23,28.525,18.56755,1.33115,67016.78253368
2025-04-22,28.475,18.6559,1.34135,66988.04720538
2025-04-17,28.535,18.86775,1.3216,66964.30932548
2025-04-16,28.36,19.0149,1.32625,66951.06608722001
2025-04-15,28.3102,18.8284,1.3219,67014.78355432
2025-04-14,28.235,19.0414,1.31075,67010.53572318
2025-04-11,28.195,19.37255,1.3013,66991.54541926
2025-04-10,28.075,19.30345,1.28665,66978.55205342
2025-04-09,28.075,19.77865,1.28345,66969.5566463
2025-04-08,27.9354,19.50465,1.2772,66962.06047370001
2025-04-07,27.825,19.1931,1.2913,66941.32106284
2025-04-04,27.775,18.83045,1.30915,66931.82591088
2025-04-03,28.067,18.91155,1.30875,66912.0859897
2025-04-02,28.251,18.53215,1.29155,66900.34198596001
2025-04-01,28.125,18.33245,1.29245,66895.8442824
2025-03-31,28.4,18.2834,1.29605,66879.35270268
2025-03-28,28.725,18.2832,1.2939,66830.62758078
2025-03-27,29.0965,18.2085,1.2922,66818.88357704
2025-03-26,29.0725,18.2898,1.2932,66792.64697294
2025-03-25,29.047,18.22945,1.29275,66785.65054518
2025-03-24,28.85255,18.22065,1.2918,66765.910624
2025-03-21,28.9545,18.2018,1.29275,66733.17733698
2025-03-20,28.9075,18.1199,1.29945,66714.18703306
2025-03-19,28.74,18.13795,1.2986,66703.69239142
2025-03-18,28.7955,18.0989,1.29775,66669.20999746
2025-03-17,28.625,18.21235,1.29315,66653.21816258
2025-03-14,28.61,18.3135,1.2942,66639.72505190001
2025-03-13,28.5425,18.3594,1.29545,66624.48283428
2025-03-12,28.5425,18.27565,1.2924,66641.97390368
2025-03-11,28.55,18.3081,1.28845,66596.24725082
2025-03-10,28.525,18.34355,1.29085,66587.50171612
2025-03-07,28.81195,18.13445,1.28845,66569.01115704
2025-03-06,28.675,18.29185,1.28995,66555.51804636
2025-03-05,28.6674,18.47755,1.27925,66474.05963744
2025-03-04,28.625,18.62955,1.26925,66456.81844046
2025-03-03,28.5398,18.63405,1.2605,66423.5854086
2025-02-28,28.475,18.49085,1.25855,66369.8628383
2025-02-27,28.38175,18.4664,1.26535,66346.87457566
2025-02-26,28.3406,18.4238,1.26385,66219.18976904001
2025-02-25,28.29725,18.36075,1.2636,66177.21120248
2025-02-24,28.175,18.326,1.26755,66185.95673718001
2025-02-20,28.28,18.50805,1.2596,66126.73697364001
2025-02-19,28.32,18.4134,1.26155,66106.49730762
2025-02-18,28.205,18.451,1.25945,66093.25406936
2025-02-17,28.175,18.32545,1.2595,66072.76453092
2025-02-14,28.025,18.48525,1.2552,66057.5223133
2025-02-13,28.199,18.46725,1.2494,66046.02818198
2025-02-12,27.975,18.5289,1.24435,66018.7920882
2025-02-11,28.125,18.453,1.2361,66013.04502254001
2025-02-10,28.2185,18.4979,1.2408,65997.80280492001
2025-02-07,28.252,18.44705,1.2426,65984.30969424
2025-02-06,28.025,18.56525,1.2487,65970.56671114001
2025-02-05,28.025,18.6962,1.24665,65943.33061736
2025-02-04,28.0813,18.82375,1.23865,65940.0822759
2025-02-03,28.025,18.97665,1.22685,65919.59273746
2025-01-31,27.975,18.557,1.24205,65880.36276752001
2025-01-30,28.051,18.54765,1.24425,65841.88241484
2025-01-29,27.875,18.65485,1.24535,65831.63764562001
2025-01-28,27.8796,18.8434,1.24465,65812.89721412
2025-01-27,27.775,18.54765,1.24465,65769.41941304
2025-01-24,27.825,18.415,1.23885,65717.44594968
2025-01-23,27.975,18.5156,1.23145,65692.20883526
2025-01-22,28.056,18.51195,1.23345,65645.48269272
2025-01-21,27.8702,18.6044,1.2286,65711.94875644
2025-01-20,27.825,18.6988,1.22065,65674.21802102
2025-01-17,27.775,18.80215,1.22205,65619.99570587999
2025-01-16,27.9175,18.82505,1.22145,65635.2379235
2025-01-15,27.86,18.9286,1.22065,65342.38744726001
2025-01-14,27.625,18.99575,1.22005,65453.58067416
2025-01-13,27.625,19.1537,1.21395,65239.190137800004
2025-01-06,27.9581,18.76355,1.24375,64554.03996216001
2025-01-03,28.0595,18.705,1.23965,64523.555526920005
2025-01-02,28.0045,18.8227,1.25305,64533.80029614
2024-12-31,27.9765,18.80065,1.25505,64463.336273700006
2024-12-30,27.775,18.67565,1.25815,64434.351072980004
2024-12-27,27.725,18.8358,1.25255,64420.35821746001
2024-12-24,27.7381,18.56315,1.25335,64390.12365464
2024-12-20,27.7149,18.4121,1.24785,64376.88041638
2024-12-19,27.675,18.28095,1.25865,64321.15886672
2024-12-18,27.675,18.0803,1.27025,64298.17060408
2024-12-17,27.775,17.85975,1.26795,64275.68208628001
2024-12-16,27.725,17.84255,1.26365,64244.19816136
2024-12-13,27.698,17.80705,1.26595,64205.71780868
2024-12-12,27.6201,17.68405,1.27645,64162.48988002
2024-12-11,27.575,17.81595,1.27635,64122.51029282
2024-12-10,27.425,17.80665,1.27485,64116.513354740004
2024-12-09,27.2716,18.05095,1.27185,64085.529174660005
2024-12-06,27.125,18.02835,1.27445,64000.32267944
2024-12-05,27.075,18.1587,1.27115,63979.833141
2024-12-04,27.0294,18.0981,1.26945,63877.13557638
2024-12-03,26.925,18.17765,1.2645,63970.837733880006
2024-12-02,26.875,18.1755,1.26855,63885.38136624
2024-11-29,26.925,18.0523,1.27095,63595.77923146
2024-11-28,27.275,18.21405,1.2667,63302.928755220004
2024-11-27,27.56575,18.171,1.2571,63299.18066892
2024-11-26,27.6332,18.10425,1.25495,63293.68347568
2024-11-25,27.6529,18.0685,1.25925,63302.17913796
2024-11-22,27.675,18.1289,1.2571,63299.18066892
2024-11-21,27.775,18.12555,1.26515,63203.229659640005
2024-11-20,27.625,18.06995,1.26865,63194.23425252001
2024-11-19,27.675,17.96795,1.267,63179.491779740005
2024-11-18,27.6485,18.1342,1.26295,63178.24241764
2024-11-15,27.549,18.26055,1.26765,63176.74318312
2024-11-14,27.3171,18.2831,1.26835,63178.742162480004
2024-11-13,27.225,18.088,1.27415,63181.99050394
2024-11-12,27.175,17.9584,1.28425,63675.988278280005
2024-11-11,27.225,17.6039,1.29115,63705.223351420005
2024-11-08,27.175,17.3724,1.29685,63940.60317106001
2024-11-07,27.025,17.58575,1.29245,64193.973804940004
2024-11-06,26.925,17.68815,1.29005,65002.31108364
2024-11-05,26.825,17.50335,1.29625,67221.67791808001
2024-11-04,26.825,17.5392,1.29875,69960.77938612
2024-11-01,26.725,17.6274,1.28885,71670.65635618
2024-10-31,26.625,17.67375,1.29545,71663.90980084
2024-10-30,26.625,17.6917,1.29985,71611.18672022
2024-10-29,26.625,17.6984,1.29655,71446.77066786001
2024-10-28,26.575,17.71625,1.29455,70882.80861592
2024-10-25,26.475,17.67495,1.29685,69184.6756496
2024-10-24,26.6017,17.78755,1.29265,68573.98745512
2024-10-23,26.475,17.52465,1.29895,68170.44349682001
2024-10-22,26.675,17.5831,1.3002,67626.7211109
2024-10-21,26.625,17.62445,1.30415,67494.53860072
2024-10-18,26.575,17.6225,1.30205,67114.73252232
2024-10-17,26.575,17.6419,1.29855,66599.74546470001
2024-10-16,26.525,17.6213,1.30745,66645.47211756
2024-10-15,26.425,17.6329,1.30445,66191.204058
2024-10-14,26.425,17.4306,1.3061,65884.36072624
2024-10-11,26.5172,17.507,1.30475,65793.65703778001
2024-10-10,26.425,17.6296,1.30725,65139.74091464
2024-10-09,26.425,17.5459,1.30975,64892.61709126001
2024-10-08,26.425,17.4411,1.30925,64637.74722286001
2024-10-07,26.4097,17.48015,1.31125,64232.2042852
2024-10-04,26.3278,17.44155,1.3133,63362.148518760005
2024-10-03,26.3935,17.4057,1.31875,63170.99611746001
2024-10-02,26.175,17.36835,1.32695,63173.74471408
2024-10-01,26.425,17.26455,1.33835,62794.18850810001
2024-09-30,26.4,17.0777,1.33925,62176.00414102
2024-09-27,26.445,17.1775,1.33705,60944.382982840005
2024-09-26,26.325,17.18935,1.33445,34978.89045854
2024-09-25,26.475,17.30925,1.34135,34960.15002704
2024-09-24,26.4838,17.32955,1.33625,34945.65742668
2024-09-23,26.375,17.39415,1.33175,34932.664060840005
2024-09-20,26.225,17.5185,1.32905,34927.916484860005
2024-09-19,26.565,17.5182,1.3218,34909.92567062
2024-09-18,26.375,17.59605,1.31565,34884.18881136
2024-09-17,26.4188,17.6266,1.32055,34876.94251118
2024-09-16,26.3457,17.701,1.31545,34872.94455246
2024-09-13,26.3327,17.73415,1.3145,34862.44991082
2024-09-12,26.325,17.88675,1.30515,34855.20361064
2024-09-11,26.4378,17.90565,1.31095,34854.453993380004
2024-09-10,26.275,17.8575,1.30765,34851.45552434
2024-09-09,26.275,17.85085,1.31165,34791.236271120004
2024-09-06,26.275,17.7117,1.31735,34709.777862200004
2024-09-05,26.325,17.88505,1.31515,34667.799295640005
2024-09-04,26.325,17.9835,1.31135,34656.55503674
2024-09-03,26.175,17.865,1.31245,34647.05988478
2024-09-02,26.075,17.8628,1.31335,34633.067029260004
2024-08-30,25.975,17.75625,1.31665,34618.82430132
2024-08-29,25.9791,17.80195,1.32165,34579.344458960004
2024-08-28,25.825,17.7783,1.32265,34521.37405752
2024-08-27,26.3337,17.7138,1.31965,34555.10683422
2024-08-26,26.2024,17.7538,1.31995,34533.6178061
2024-08-23,26.0903,17.9818,1.31115,34515.87686428
2024-08-22,25.947,17.8914,1.30815,34501.38426392
2024-08-21,25.775,17.81225,1.3024,34493.38834648
2024-08-20,25.675,17.73815,1.29795,34485.89217388
2024-08-19,26.407,17.8281,1.29575,34461.90442156
2024-08-16,26.275,17.9791,1.28785,34457.90646284
2024-08-15,26.4875,18.056,1.28425,34448.16143846
2024-08-14,26.175,18.1153,1.28585,34432.919220840005
2024-08-09,26.192,18.3465,1.27535,34435.91768988
2024-08-08,26.132,18.3436,1.2696,34487.64128082
2024-08-07,25.9791,18.39655,1.27065,34436.66730714
2024-08-06,26.0175,18.4692,1.27735,34388.19205766
2024-08-05,25.8838,18.40275,1.27895,34395.938102680004
2024-08-02,25.825,18.25505,1.27275,34417.17725838
2024-08-01,25.975,18.2406,1.28495,34470.15021142
2024-07-31,26.175,18.3029,1.2837,34447.16194878
2024-07-30,26.2022,18.43875,1.28535,34472.89880804
2024-07-29,26.125,18.2749,1.2874,34460.40518704
2024-07-26,26.2215,18.3105,1.2864,34437.66679682
2024-07-25,26.154,18.4066,1.2889,34445.41284184
2024-07-24,26.05,18.41255,1.2891,34404.68363738
2024-07-23,25.875,18.2536,1.2927,34364.204305340005
2024-07-22,25.525,18.2699,1.29145,34238.26860566
2024-07-19,26.025,18.27595,1.29395,34273.50061688
2024-07-18,26.275,18.1876,1.30125,34292.74079322
2024-07-17,26.075,18.0598,1.29685,34317.4781628
2024-07-16,25.625,18.24235,1.2959,34372.949840040004
2024-07-15,25.575,17.9823,1.29785,34357.70762242
2024-07-12,25.606,17.99735,1.29105,34390.940654280006
2024-07-11,25.2884,18.1113,1.2858,34321.97586636
2024-07-10,25.025,18.1469,1.2791,34312.730586820006
2024-07-09,24.6239,18.1297,1.2808,34332.72038042
2024-07-08,24.48405,18.17495,1.28105,34384.19409894
2024-07-05,24.375,18.24395,1.27665,34219.02842932
2024-07-04,24.325,18.4366,1.27425,34386.94269556
2024-07-03,24.244,18.60975,1.26815,34228.52358128
2024-07-02,24.097,18.38915,1.26355,34211.78212914
2024-07-01,23.975,18.06515,1.2664,34239.01822292
2024-06-28,25.675,18.48325,1.2629,34240.26758502
2024-06-27,25.775,18.14845,1.26345,34186.04526988
2024-06-26,25.8385,18.23325,1.2684,33985.1478442
2024-06-25,25.758,18.0888,1.26985,33975.1529474
2024-06-24,25.475,18.01255,1.26465,33935.673105040005
2024-06-21,25.475,17.9557,1.26645,33958.41149526
2024-06-20,25.525,17.9693,1.27095,33937.6720844
2024-06-19,25.675,18.0398,1.2709,33713.03677882
2024-06-18,26.0045,18.26515,1.26945,33699.0439233
2024-06-17,25.925,18.3593,1.2683,33710.2881822
2024-06-14,26.7025,18.4428,1.27515,33683.551833260004
2024-06-13,26.5555,18.42235,1.2775,33692.54724038
2024-06-12,26.175,18.5636,1.27425,33729.27848612
2024-06-11,26.5925,18.75695,1.27355,33642.57275638
2024-06-10,26.375,18.87345,1.27135,33464.41372092
2024-06-07,26.31,18.932,1.279,33560.11485778
2024-06-06,26.3985,18.907,1.27935,33571.858861520006
2024-06-05,26.165,18.7049,1.27695,33304.2454997
2024-06-04,26.122,18.55475,1.281,33273.51119204
2024-06-03,25.775,18.7509,1.27405,33260.26795378
2024-05-31,26.975,18.787,1.27215,33277.25927834
2024-05-30,27.2845,18.5174,1.26895,33238.27918082
2024-05-29,26.9425,18.3262,1.27515,33242.02726712
2024-05-28,26.8041,18.3441,1.27775,33180.30877938
2024-05-27,26.725,18.4068,1.27415,33091.10432544
2024-05-24,26.505,18.4843,1.2689,33043.62856564
2024-05-23,26.1022,18.33425,1.2728,33028.88609286
2024-05-22,25.951,18.0804,1.27115,33174.81158614
2024-05-21,25.825,18.1913,1.27105,33257.51935716
2024-05-20,25.575,18.1311,1.2705,33408.69217126
2024-05-17,25.275,18.20325,1.2658,33476.90734192
2024-05-16,25.025,18.27045,1.26855,33486.652366300004
2024-05-15,25.275,18.3627,1.2593,33507.141904740005
2024-05-14,25.475,18.3618,1.25565,33514.38820492
2024-05-13,27.309,18.4149,1.2525,33688.54928166
2024-05-10,27.3222,18.47515,1.25185,33779.50284254
2024-05-09,27.225,18.57365,1.24905,33814.23510892
2024-05-08,27.1901,18.5405,1.24885,34145.81581026
2024-05-07,27.153,18.5105,1.2553,34154.811217380004
2024-05-06,27.012,18.52575,1.25445,34171.80254194
2024-05-03,26.925,18.5355,1.25515,33867.707806800005
2024-05-02,26.775,18.57255,1.25345,33530.3800398
2024-04-30,26.625,18.69185,1.25365,33558.11587842
2024-04-29,26.65,18.7622,1.2541,33584.60235494
2024-04-26,26.325,19.0208,1.2506,33537.37646756
2024-04-25,26.317,19.2252,1.2471,33435.67839262
2024-04-24,25.975,19.0848,1.24545,33112.34348114
2024-04-23,25.825,19.1953,1.2344,33117.09105712
2024-04-22,25.675,19.1015,1.23835,33205.29602138
2024-04-19,25.4423,19.2482,1.24165,33265.265402180004
2024-04-17,25.125,19.06015,1.24185,33342.22610754
2024-04-16,25.0456,19.0122,1.24385,33387.9527604
2024-04-15,24.925,18.83935,1.24615,33489.65083534
2024-04-12,24.8883,18.7318,1.254,33527.38157076
2024-04-11,25.0035,18.7329,1.25485,33618.33513164
2024-04-10,24.575,18.4496,1.2678,33735.775169040004
2024-04-09,24.575,18.62865,1.2655,33819.73230216
2024-04-08,24.625,18.613,1.263,33886.698110720004
2024-04-05,24.9195,18.73505,1.2624,30674.3204
2024-04-04,24.9555,18.67425,1.26585,"26,412.7211"
2024-04-03,24.725,18.78685,1.25795,"22,913.4401"
2024-04-02,25.1545,18.9322,1.25465,"22,447.5305"
2024-03-28,25.025,18.92685,1.26355,"22,055.4738"
2024-03-27,25.489,18.99215,1.26155,"21,709.8253"
2024-03-26,26.899,18.8642,1.26425,21321.2802
2024-03-25,26.55,18.95535,1.26105,"20,945.1687"
2024-03-22,26.268,18.9367,1.26435,"20,389.3922"
2024-03-21,26.092,18.661,1.2792,"19,825.9982"
2024-03-20,25.775,18.92755,1.27185,"19,332.3989"
2024-03-19,25.6955,18.99465,1.27135,"18,944.4352"
2024-03-18,25.279,18.7649,1.27315,"18,621.0598"
2024-03-15,24.9655,18.77435,1.27365,18201.9215
2024-03-14,24.725,18.60975,1.27925,"17,830.8211"
2024-03-13,24.525,18.678,1.27885,"17,508.1883"
2024-03-12,24.625,18.683,1.28205,"17,203.0789"
2024-03-11,24.4005,18.7627,1.2852,"16,878.3728"
2024-03-08,24.16615,18.682,1.28095,"16,571.1734"
2024-03-07,23.96725,18.8175,1.27355,16270.4047
2024-03-06,23.9825,18.95565,1.27055,15993.7782
2024-03-05,23.7,19.06475,1.26855,15672.7084
2024-03-04,23.7005,19.119,1.26645,15393.9057
2024-03-01,23.525,19.1663,1.26255,"15,098.0368"
2024-02-29,23.275,19.2478,1.26645,"14,912.8290"
2024-02-28,23.1524,19.15425,1.26615,"14,624.3332"
2024-02-27,23.125,19.28235,1.26815,"14,320.4167"
2024-02-26,22.975,19.3142,1.2667,"14,010.6902"
2024-02-23,22.925,19.1592,1.26645,13736.3608
2024-02-22,22.725,18.9219,1.26435,13466.4147
2024-02-20,22.525,18.98755,1.2582,13164.026
2024-02-19,24.725,18.88275,1.26205,12955.1563
2024-02-16,26.225,18.95295,1.2582,"12,597.5820"
2024-02-15,26.575,19.0554,1.25685,"12,313.0448"
2024-02-14,26.775,19.10325,1.26025,"12,093.6596"
2024-02-13,26.875,18.9218,1.2618,"11,906.9172"
2024-02-12,26.9899,19.04605,1.26315,"11,671.0291"
2024-02-09,27.0885,18.96735,1.26175,"11,450.6640"
2024-02-08,26.925,18.8956,1.26325,"11,291.7103"
2024-02-07,27.2325,18.8417,1.26,"11,108.7383"
2024-02-06,27.175,19.0203,1.25545,"10,927.5296"
2024-02-05,27.215,18.9136,1.26125,"10,706.8745"
2024-02-02,27.2,18.5754,1.27485,"10,501.4715"
2024-02-01,27.125,18.6993,1.2674,10315.0938
2024-01-31,27.1815,18.8314,1.26775,10152.3933
2024-01-30,27.1475,18.81205,1.27095,9973.276
2024-01-29,26.925,18.8199,1.27005,9811.1683
2024-01-26,26.7831,18.8618,1.2706,"9,659.3679"
2024-01-25,0.07345,1.271,147.725,"9,499.4730"
2024-01-24,26.625,19.0401,1.2699,"9,414.4393"
2024-01-23,26.6325,19.1104,1.27335,"9,251.0572"
2024-01-22,26.475,19.0712,1.2718,9102.6379
2024-01-19,26.365,18.9417,1.27015,8999.9297
2024-01-18,26.4045,19.03115,1.26835,8890.1175
2024-01-17,26.225,19.01855,1.26085,8746.059
2024-01-16,26.1821,18.7907,1.26775,8630.2171
2024-01-15,26.251,18.6561,1.2753,"8,501.2833"
2024-01-12,26.242,18.6268,1.27745,8331.6206
2024-01-11,26.055,18.64615,1.27655,"8,240.2679"
2024-01-10,26.142,18.67345,1.27035,"7,687.3872"
2024-01-09,25.9164,18.6102,1.2742,"6,908.9862"
2024-01-08,25.875,18.75905,1.27,"6,467.0154"
2024-01-05,25.85,18.7114,1.26785,6443.1313
2024-01-04,25.9255,18.7226,1.26655,6358.648
2024-01-03,25.8695,18.55045,1.2638,6281.7922
2024-01-02,25.8335,18.29935,1.2728,"6,192.4022"
2023-12-29,25.778,18.54875,1.275,"6,104.7226"
2023-12-28,25.6805,18.35335,1.28145,"5,985.8272"
2023-12-27,25.475,18.5974,1.27275,"5,946.4371"
2023-12-21,25.225,18.2666,1.26475,"5,935.4572"
2023-12-20,25.125,18.32875,1.2721,"5,927.6389"
2023-12-19,25.0,18.5803,1.2661,"5,919.5531"
2023-12-18,24.85,18.2635,1.2694,5917.1743
2023-12-15,24.725,18.3393,1.2767,"5,912.2494"
2023-12-14,24.846,18.61525,1.26345,"5,909.2673"
2023-12-13,24.4,18.98765,1.2554,"5,903.3898"
2023-12-12,24.325,19.03525,1.25825,5841.3919
2023-12-11,24.275,19.0087,1.25425,5839.2425
2023-12-08,24.125,18.759,1.25905,"5,835.7745"
2023-12-07,24.025,18.98745,1.2546,"5,830.8141"
2023-12-06,23.975,18.9312,1.26105,"5,827.7972"
2023-12-05,23.925,18.82395,1.26365,"5,801.4660"
2023-12-04,23.825,18.6579,1.26755,"5,797.0157"
2023-12-01,23.75,18.8226,1.26425,"5,793.1209"
2023-11-30,23.725,18.72305,1.2696,"5,791.0824"
2023-11-29,23.675,18.5779,1.27095,"5,790.0545"
2023-11-28,23.625,18.6341,1.2627,"5,778.4440"
2023-11-27,23.575,18.81255,1.26055,"5,777.0539"
2023-11-24,23.455,18.81445,1.25435,"5,776.2304"
2023-11-23,23.375,18.8474,1.25065,5775.99
2023-11-22,23.325,18.6319,1.25245,"5,774.2758"
2023-11-21,23.25,18.2845,1.2532,5761.4639
2023-11-20,23.225,18.2435,1.2487,5760.2991
2023-11-17,23.0925,18.3849,1.24055,"5,758.5317"
2023-11-16,23.258,18.2483,1.23965,5756.7296
2023-11-15,23.0,18.2335,1.24915,5755.7081
2023-11-14,22.882,18.74305,1.22695,5741.8883
2023-11-13,22.901,18.7414,1.2228,5740.5731
2023-11-10,22.725,18.6527,1.22255,5739.522
2023-11-09,22.675,18.4703,1.22845,5739.0607
2023-11-08,22.525,18.3707,1.2278,5738.7217
2023-11-07,22.425,18.35915,1.23335,5720.3066
2023-11-06,22.275,18.2596,1.23725,5719.9977
2023-11-03,22.205,18.3886,1.2205,5719.7192
2023-11-02,22.125,18.489,1.21785,5718.9829
2023-11-01,22.1,18.6859,1.2134,5718.409
2023-10-31,22.025,18.92245,1.21435,5698.9606
2023-10-30,21.94405,18.83165,1.21135,5697.0282
2023-10-27,21.875,18.9188,1.21375,5696.3787
2023-10-26,21.8,19.1964,1.20815,5695.9159
2023-10-25,21.9175,19.01725,1.2172,5693.7825
2023-10-24,21.695,18.91365,1.22655,5678.9763
2023-10-23,21.655,18.99995,1.2152,5674.358
2023-10-20,21.703,19.02005,1.21365,5670.6186
2023-10-19,21.525,19.0281,1.2123,5668.2204
2023-10-18,21.619,18.7423,1.2187,5639.2352
2023-10-17,21.35,18.80355,1.2198,5638.3415
2023-10-16,21.275,18.96755,1.21585,5635.7917
2023-10-13,21.425,18.984,1.22065,5634.9908
2023-10-12,21.425,18.80955,1.2321,5634.1481
2023-10-11,21.425,19.03675,1.2294,5633.8332
2023-10-10,21.475,19.3502,1.22305,5594.3774
2023-10-09,21.375,19.34855,1.21985,5593.5629
2023-10-06,21.325,19.55375,1.2175,5592.9615
2023-10-05,21.275,19.30185,1.2158,5592.8791
2023-10-04,21.175,19.3282,1.2082,5591.9615
2023-10-03,21.075,19.2861,1.2063,5561.9974
2023-10-02,21.025,18.9513,1.21825,5546.0678
2023-09-29,20.925,18.9463,1.22205,5466.7466
2023-09-28,20.75,19.1631,1.2143,5382.868
2023-09-27,20.725,19.0917,1.2145,5252.6558
2023-09-26,21.025,18.82345,1.21995,5215.9597
2023-09-25,20.97795,18.7643,1.22395,5194.0076
2023-09-22,20.925,18.9062,1.2281,5170.8074
2023-09-21,20.8995,18.9161,1.232,5119.5946
2023-09-20,20.725,18.92975,1.23935,5015.4279
2023-09-19,20.625,19.04085,1.23755,4996.9694
2023-09-18,20.55,18.9511,1.2399,4924.679
2023-09-15,20.375,19.01275,1.2422,4829.683
2023-09-14,21.035,18.7672,1.25035,4714.5341
2023-09-13,21.025,18.92195,1.2489,4712.1675
2023-09-12,20.975,18.91175,1.25125,4695.4502
2023-09-11,20.925,19.007,1.25185,4664.271
2023-09-08,20.75,19.1085,1.2498,4648.3861
2023-09-07,20.625,19.2433,1.2499,4647.9693
2023-09-06,20.525,19.1232,1.2577,4647.9681
2023-09-05,20.425,19.1718,1.26185,4610.3894
2023-09-04,20.325,18.7818,1.2611,4610.3163
2023-09-01,20.225,18.8411,1.26675,4609.8591
2023-08-31,20.075,18.7147,1.2717,4608.1066
2023-08-30,19.975,18.51765,1.2624,4604.6233
2023-08-29,19.927,18.5263,1.2621,4575.5456
